,R,B
66488,179.80067274305554,163.3056640625
66489,168.32769097222223,183.25596788194446
66490,149.98318142361111,175.88020833333334
66491,220.52983940972223,213.70540364583334
66492,170.74989149305554,159.17144097222223
66493,234.87000868055554,226.62250434027777
66494,175.46223958333334,158.05978732638889
66495,203.4931640625,195.49652777777777
66496,179.19151475694446,160.0439453125
66497,166.99522569444446,155.64735243055554
66498,123.99305555555556,145.18804253472223
66499,138.24186197916666,169.98882378472223
66500,194.91384548611111,181.72113715277777
66501,195.39561631944446,182.9755859375
66502,178.01410590277777,179.65245225694446
66503,196.75520833333334,186.12717013888889
66504,157.00021701388889,136.64507378472223
66505,209.81510416666666,183.97016059027777
66506,201.783203125,178.08018663194446
66507,213.30349392361111,191.57801649305554
66508,193.00651041666666,176.98307291666666
66509,159.71994357638889,178.69618055555554
66510,174.14344618055554,156.45724826388889
66511,167.17816840277777,145.16438802083334
66512,170.54069010416666,161.14529079861111
66513,149.34613715277777,133.56011284722223
66514,187.71701388888889,161.49164496527777
66515,215.07693142361111,218.65961371527777
66516,174.01985677083334,185.74305555555554
66517,161.98318142361111,175.72059461805554
66518,167.55826822916666,142.45594618055554
66519,214.68619791666666,183.82758246527777
66520,149.09016927083334,166.45323350694446
66521,137.63661024305554,161.35828993055554
66522,177.64333767361111,187.65668402777777
66523,127.54774305555556,164.98719618055554
66524,132.40993923611111,161.96419270833334
66525,207.11241319444446,193.29144965277777
66526,182.92990451388889,187.34765625
66527,179.27962239583334,193.3359375
66528,145.6845703125,159.009765625
66529,197.45583767361111,208.25499131944446
66530,150.51171875,172.48220486111111
66531,229.21820746527777,221.09928385416666
66532,208.24793836805554,192.79752604166666
66533,198.89919704861111,189.67144097222223
66534,194.31098090277777,204.96126302083334
66535,202.80512152777777,186.52907986111111
66536,174.89181857638889,197.38693576388889
66537,185.21006944444446,193.53493923611111
66538,167.74099392361111,182.72243923611111
66539,128.07964409722223,162.16091579861111
66540,184.76095920138889,203.15223524305554
66541,181.48589409722223,165.560546875
66542,170.21983506944446,186.57269965277777
66543,189.34331597222223,167.57052951388889
66544,203.70431857638889,188.92491319444446
66545,195.01128472222223,171.0234375
66546,112.79926215277777,110.38053385416667
66547,207.16059027777777,211.79123263888889
66548,155.27235243055554,171.69911024305554
66549,205.37445746527777,190.85232204861111
66550,139.89680989583334,162.35666232638889
66551,147.29296875,164.64019097222223
66552,165.10557725694446,162.27506510416666
66553,199.21603732638889,168.58528645833334
66554,149.77560763888889,130.21408420138889
66555,192.609375,178.53298611111111
66556,158.15364583333334,180.5029296875
66557,187.81195746527777,157.34038628472223
66558,185.97786458333334,167.81239149305554
66559,166.81803385416666,152.06184895833334
66560,224.52582465277777,214.07660590277777
66561,197.30815972222223,186.82118055555554
66562,179.29861111111111,170.66927083333334
66563,157.46234809027777,149.81922743055554
66564,156.04058159722223,178.89995659722223
66565,194.92165798611111,182.06987847222223
66566,184.47547743055554,152.30750868055554
66567,172.57508680555554,195.22873263888889
66568,153.32074652777777,135.08127170138889
66569,158.7216796875,184.64930555555554
66570,159.40874565972223,178.79654947916666
66571,201.84450954861111,183.46278211805554
66572,199.37879774305554,173.35503472222223
66573,156.6328125,182.82096354166666
66574,158.49978298611111,141.25509982638889
66575,112.32476128472223,102.42220052083333
66576,220.09689670138889,208.6923828125
66577,131.68641493055554,168.10546875
66578,117.35828993055556,116.65266927083333
66579,145.58626302083334,166.45551215277777
66580,156.24891493055554,146.54242621527777
66581,151.14431423611111,183.51605902777777
66582,168.34733072916666,155.923828125
66583,159.83973524305554,150.7265625
66584,178.634765625,164.48621961805554
66585,212.86577690972223,216.08865017361111
66586,215.39811197916666,198.6884765625
66587,160.52311197916666,140.17599826388889
66588,186.94542100694446,176.81694878472223
66589,173.18728298611111,154.81032986111111
66590,184.03743489583334,192.0673828125
66591,232.0595703125,221.39127604166666
66592,174.56879340277777,158.2861328125
66593,226.88194444444446,213.01312934027777
66594,174.39019097222223,187.19205729166666
66595,167.1240234375,151.58192274305554
66596,195.4541015625,198.44064670138889
66597,149.64268663194446,167.70334201388889
66598,193.04427083333334,169.73361545138889
66599,217.75933159722223,193.91330295138889
66600,135.21614583333334,171.05154079861111
66601,176.11208767361111,185.7060546875
66602,176.08420138888889,159.24359809027777
66603,168.79991319444446,182.48763020833334
66604,187.05490451388889,195.86610243055554
66605,197.43174913194446,181.82931857638889
66606,169.17154947916666,188.919921875
66607,180.16178385416666,197.10731336805554
66608,149.77983940972223,171.39073350694446
66609,243.5439453125,240.50141059027777
66610,170.64952256944446,139.865234375
66611,171.04937065972223,157.02853732638889
66612,198.46484375,167.45149739583334
66613,172.66677517361111,189.39333767361111
66614,167.15798611111111,182.85221354166666
66615,183.64279513888889,171.20366753472223
66616,163.7412109375,180.50944010416666
66617,127.95865885416667,162.8603515625
66618,173.64029947916666,162.29698350694446
66619,203.3466796875,193.8486328125
66620,142.93880208333334,173.60687934027777
66621,185.46473524305554,160.61729600694446
66622,159.27267795138889,142.68804253472223
66623,204.70073784722223,200.46831597222223
66624,185.55870225694446,196.87619357638889
66625,155.33333333333334,180.09407552083334
66626,192.56271701388889,180.92838541666666
66627,155.0517578125,131.05544704861111
66628,187.39984809027777,170.60145399305554
66629,198.08430989583334,169.51627604166666
66630,172.19618055555554,149.46538628472223
66631,105.15983072916667,143.06271701388889
66632,175.67339409722223,148.29958767361111
66633,184.25640190972223,154.03862847222223
66634,134.76638454861111,172.46733940972223
66635,149.51703559027777,176.56488715277777
66636,156.73611111111111,132.19997829861111
66637,144.83832465277777,134.107421875
66638,154.47677951388889,179.13357204861111
66639,157.25965711805554,179.25607638888889
66640,149.08279079861111,176.15961371527777
66641,189.59592013888889,165.30881076388889
66642,119.02213541666667,99.74164496527777
66643,153.13541666666666,131.3515625
66644,167.87424045138889,138.7998046875
66645,203.44607204861111,182.79535590277777
66646,207.83072916666666,189.01432291666666
66647,172.9013671875,190.88845486111111
66648,182.31955295138889,169.38812934027777
66649,203.76584201388889,179.56022135416666
66650,207.55588107638889,179.60134548611111
66651,135.30913628472223,162.72862413194446
66652,208.98101128472223,199.845703125
66653,200.07931857638889,184.72482638888889
66654,204.98383246527777,211.34657118055554
66655,134.22612847222223,160.94097222222223
66656,154.80967881944446,179.19422743055554
66657,135.79210069444446,169.99522569444446
66658,205.18218315972223,179.90288628472223
66659,155.17621527777777,136.56640625
66660,157.67697482638889,180.83463541666666
66661,210.04069010416666,187.57595486111111
66662,163.21430121527777,179.69444444444446
66663,139.09212239583334,120.02398003472223
66664,204.57302517361111,178.26334635416666
66665,196.41514756944446,183.90733506944446
66666,178.79416232638889,146.77354600694446
66667,177.50607638888889,160.94476996527777
66668,144.98947482638889,161.22309027777777
66669,185.76475694444446,175.88248697916666
66670,179.72406684027777,168.53689236111111
66671,142.98122829861111,170.67296006944446
66672,164.77300347222223,180.07476128472223
66673,194.88140190972223,198.89930555555554
66674,171.57541232638889,147.45464409722223
66675,187.23654513888889,173.80729166666666
66676,146.484375,166.31770833333334
66677,117.04448784722223,148.80002170138889
66678,200.13205295138889,181.44498697916666
66679,209.17306857638889,202.75358072916666
66680,141.26736111111111,171.86187065972223
66681,128.54459635416666,164.85622829861111
66682,175.84678819444446,155.97515190972223
66683,213.22580295138889,184.65744357638889
66684,206.67317708333334,188.693359375
66685,156.51942274305554,176.55219184027777
66686,154.57790798611111,129.29817708333334
66687,183.091796875,168.35069444444446
66688,192.52886284722223,167.97699652777777
66689,148.69552951388889,125.18402777777777
66690,123.919921875,160.44390190972223
66691,142.93250868055554,171.44509548611111
66692,211.83832465277777,190.86577690972223
66693,222.81271701388889,211.89605034722223
66694,220.99175347222223,206.09136284722223
66695,199.36371527777777,189.59016927083334
66696,165.51312934027777,149.82638888888889
66697,212.82888454861111,195.56998697916666
66698,233.46234809027777,227.79177517361111
66699,127.52897135416667,122.49848090277777
66700,179.29047309027777,165.70789930555554
66701,195.66351996527777,205.96278211805554
66702,168.64116753472223,154.83376736111111
66703,199.52788628472223,188.64312065972223
66704,174.259765625,143.41048177083334
66705,176.2705078125,189.37326388888889
66706,160.53504774305554,184.62673611111111
66707,203.03559027777777,199.13780381944446
66708,160.84809027777777,151.67068142361111
66709,200.26486545138889,208.78526475694446
66710,207.85666232638889,190.72102864583334
66711,157.60991753472223,178.79828559027777
66712,238.74207899305554,234.02864583333334
66713,138.47927517361111,175.52235243055554
66714,206.47189670138889,181.69162326388889
66715,156.33984375,183.57541232638889
66716,164.36414930555554,181.67502170138889
66717,135.19227430555554,170.02278645833334
66718,176.20269097222223,164.98980034722223
66719,172.27810329861111,187.40668402777777
66720,160.83561197916666,144.21940104166666
66721,213.88194444444446,207.69162326388889
66722,204.40755208333334,209.66178385416666
66723,202.74327256944446,186.61458333333334
66724,221.57345920138889,210.87076822916666
66725,200.97623697916666,189.08268229166666
66726,196.20757378472223,177.10026041666666
66727,158.94835069444446,181.17762586805554
66728,158.22135416666666,180.77604166666666
66729,177.90993923611111,154.77224392361111
66730,219.88335503472223,196.37358940972223
66731,184.75661892361111,204.58919270833334
66732,161.85774739583334,180.66775173611111
66733,139.39789496527777,126.12738715277777
66734,131.89984809027777,161.53721788194446
66735,205.30002170138889,211.87966579861111
66736,192.4521484375,201.78851996527777
66737,198.55284288194446,178.61675347222223
66738,169.69476996527777,181.27170138888889
66739,177.35384114583334,160.1953125
66740,183.35188802083334,189.38140190972223
66741,194.46072048611111,180.00249565972223
66742,203.44856770833334,193.02235243055554
66743,164.92404513888889,182.02354600694446
66744,133.78049045138889,161.17447916666666
66745,187.0537109375,194.16384548611111
66746,162.7451171875,180.35568576388889
66747,186.73654513888889,173.697265625
66748,155.17317708333334,137.43836805555554
66749,180.85199652777777,169.81130642361111
66750,158.88161892361111,173.79557291666666
66751,195.96929253472223,179.59375
66752,208.95540364583334,194.95724826388889
66753,181.55989583333334,169.54513888888889
66754,206.42947048611111,212.10047743055554
66755,171.45930989583334,178.07096354166666
66756,118.25520833333333,158.66243489583334
66757,167.08539496527777,151.94476996527777
66758,150.91004774305554,176.74500868055554
66759,193.69759114583334,175.44455295138889
66760,173.96050347222223,185.37586805555554
66761,192.51345486111111,189.16786024305554
66762,137.24077690972223,171.13650173611111
66763,183.40668402777777,157.609375
66764,139.78895399305554,138.95008680555554
66765,170.203125,187.912109375
66766,161.90104166666666,149.0029296875
66767,201.81336805555554,171.046875
66768,222.07118055555554,208.53819444444446
66769,193.82085503472223,206.18229166666666
66770,183.11859809027777,174.20529513888889
66771,231.67144097222223,224.95985243055554
66772,159.58843315972223,179.10188802083334
66773,211.4013671875,192.42838541666666
66774,191.56184895833334,166.92632378472223
66775,187.74490017361111,201.57790798611111
66776,214.86371527777777,218.93977864583334
66777,145.48838975694446,168.75640190972223
66778,176.33072916666666,144.93207465277777
66779,190.15201822916666,205.46213107638889
66780,174.88498263888889,160.63292100694446
66781,163.44737413194446,153.91221788194446
66782,172.7841796875,159.43001302083334
66783,220.05967881944446,210.07779947916666
66784,190.95062934027777,175.00238715277777
66785,171.84526909722223,186.52430555555554
66786,178.59928385416666,185.50737847222223
66787,156.35319010416666,179.33821614583334
66788,164.95844184027777,179.30154079861111
66789,171.23828125,155.18229166666666
66790,201.43901909722223,174.81781684027777
66791,162.7998046875,179.63682725694446
66792,111.07020399305556,108.33669704861111
66793,129.59754774305554,108.75347222222223
66794,171.13465711805554,191.74989149305554
66795,137.35904947916666,157.22601996527777
66796,174.63194444444446,190.38096788194446
66797,196.67447916666666,181.40690104166666
66798,228.68717447916666,218.5849609375
66799,179.76063368055554,166.73611111111111
66800,141.42892795138889,132.25618489583334
66801,155.52105034722223,146.697265625
66802,169.66156684027777,187.98133680555554
66803,171.21907552083334,191.55219184027777
66804,198.30609809027777,187.99989149305554
66805,196.68088107638889,198.76605902777777
66806,188.09657118055554,150.01247829861111
66807,193.20985243055554,201.35188802083334
66808,155.0869140625,175.77354600694446
66809,153.41362847222223,179.52072482638889
66810,131.67751736111111,132.92686631944446
66811,150.24327256944446,175.65071614583334
66812,184.7978515625,188.70692274305554
66813,182.24262152777777,192.25466579861111
66814,164.86078559027777,141.47580295138889
66815,198.68185763888889,176.7998046875
66816,213.16796875,197.10405815972223
66817,136.27810329861111,124.69563802083333
66818,202.98611111111111,180.10319010416666
66819,165.74001736111111,141.03982204861111
66820,162.19650607638889,181.4462890625
66821,172.65505642361111,161.2451171875
66822,188.0078125,204.78624131944446
66823,149.27517361111111,171.00802951388889
66824,200.66872829861111,208.98784722222223
66825,122.55284288194444,126.07530381944444
66826,182.24142795138889,193.13639322916666
66827,218.24815538194446,201.98621961805554
66828,166.9189453125,178.48600260416666
66829,214.13346354166666,196.82302517361111
66830,192.85731336805554,192.84678819444446
66831,156.38487413194446,136.41124131944446
66832,173.30230034722223,188.28439670138889
66833,165.6259765625,156.82280815972223
66834,191.0263671875,194.1171875
66835,177.27582465277777,152.00054253472223
66836,139.52582465277777,172.92534722222223
66837,197.36599392361111,196.29079861111111
66838,175.16178385416666,191.39919704861111
66839,149.54893663194446,174.85275607638889
66840,171.92784288194446,149.29416232638889
66841,174.34548611111111,154.53776041666666
66842,179.00911458333334,162.20659722222223
66843,164.33474392361111,133.53754340277777
66844,143.58094618055554,172.53851996527777
66845,217.04134114583334,206.2001953125
66846,201.35926649305554,176.41297743055554
66847,193.22157118055554,169.06477864583334
66848,147.16004774305554,170.64822048611111
66849,192.02419704861111,169.98741319444446
66850,227.41775173611111,214.29633246527777
66851,165.56911892361111,182.943359375
66852,188.96278211805554,188.17339409722223
66853,153.65288628472223,135.40082465277777
66854,185.72135416666666,198.43543836805554
66855,174.09809027777777,155.99522569444446
66856,200.63216145833334,183.38509114583334
66857,173.24034288194446,146.68229166666666
66858,145.85774739583334,138.45941840277777
66859,155.06163194444446,174.79047309027777
66860,175.03515625,151.25227864583334
66861,140.44303385416666,116.73448350694444
66862,216.97873263888889,202.96614583333334
66863,157.13671875,151.75607638888889
66864,145.44661458333334,179.84418402777777
66865,124.31108940972223,161.49934895833334
66866,161.99381510416666,154.79112413194446
66867,170.88563368055554,162.19151475694446
66868,211.44184027777777,182.31781684027777
66869,161.84266493055554,184.52788628472223
66870,138.64659288194446,159.10101996527777
66871,187.30132378472223,204.01703559027777
66872,162.52256944444446,148.30436197916666
66873,193.68033854166666,197.71462673611111
66874,174.51095920138889,155.59060329861111
66875,119.87554253472223,150.5400390625
66876,166.53927951388889,185.60503472222223
66877,153.13487413194446,175.98914930555554
66878,199.98806423611111,191.71104600694446
66879,188.619140625,167.39084201388889
66880,179.80414496527777,157.14963107638889
66881,197.61469184027777,204.58159722222223
66882,180.15245225694446,174.39832899305554
66883,212.48274739583334,217.72157118055554
66884,173.78917100694446,163.82834201388889
66885,206.04448784722223,214.02853732638889
66886,140.35243055555554,169.88205295138889
66887,191.833984375,170.86469184027777
66888,169.54991319444446,146.22384982638889
66889,172.38661024305554,156.36078559027777
66890,198.380859375,188.59461805555554
66891,168.20084635416666,182.04036458333334
66892,176.46625434027777,183.15755208333334
66893,185.27799479166666,166.78461371527777
66894,208.18283420138889,203.34353298611111
66895,151.38747829861111,168.47536892361111
66896,165.39691840277777,186.38064236111111
66897,140.51801215277777,129.474609375
66898,142.37131076388889,130.28179253472223
66899,204.93370225694446,181.80512152777777
66900,149.83854166666666,176.57476128472223
66901,193.44010416666666,201.72233072916666
66902,99.34928385416667,136.47743055555554
66903,153.09299045138889,177.66482204861111
66904,154.66351996527777,174.76844618055554
66905,160.03331163194446,182.62087673611111
66906,165.28602430555554,151.16102430555554
66907,157.04025607638889,175.65462239583334
66908,135.71419270833334,117.00705295138889
66909,226.447265625,215.68532986111111
66910,160.357421875,178.98763020833334
66911,146.06423611111111,128.66167534722223
66912,151.76605902777777,174.95551215277777
66913,239.74858940972223,234.76898871527777
66914,144.5380859375,169.54839409722223
66915,180.84190538194446,191.455078125
66916,150.16579861111111,172.77094184027777
66917,222.44574652777777,211.06174045138889
66918,141.62337239583334,165.294921875
66919,160.12619357638889,145.94878472222223
66920,202.21430121527777,189.63140190972223
66921,187.51529947916666,178.97667100694446
66922,151.02951388888889,144.89984809027777
66923,185.03537326388889,203.59722222222223
66924,147.400390625,130.03938802083334
66925,231.95930989583334,221.48741319444446
66926,182.82204861111111,170.36740451388889
66927,146.10926649305554,177.37044270833334
66928,215.12912326388889,219.54904513888889
66929,147.31890190972223,175.02669270833334
66930,186.56369357638889,171.30284288194446
66931,166.05414496527777,181.20713975694446
66932,225.52202690972223,218.81336805555554
66933,141.38389756944446,166.18706597222223
66934,161.60405815972223,183.95779079861111
66935,175.24142795138889,191.87934027777777
66936,121.31239149305556,150.22493489583334
66937,200.41395399305554,177.68088107638889
66938,104.83604600694444,142.26540798611111
66939,201.38899739583334,185.57367621527777
66940,156.69194878472223,177.51302083333334
66941,147.88194444444446,179.81901041666666
66942,187.27061631944446,191.74880642361111
66943,164.75455729166666,183.45323350694446
66944,153.21636284722223,134.62087673611111
66945,168.06325954861111,142.54307725694446
66946,206.83539496527777,187.71940104166666
66947,216.57964409722223,202.57356770833334
66948,163.00531684027777,183.20203993055554
66949,190.05946180555554,201.79372829861111
66950,183.91427951388889,192.75336371527777
66951,201.76584201388889,183.88519965277777
66952,188.38444010416666,176.37120225694446
66953,154.40993923611111,142.1025390625
66954,230.40570746527777,223.60405815972223
66955,212.01399739583334,215.37554253472223
66956,190.0751953125,166.98187934027777
66957,202.40060763888889,209.84874131944446
66958,232.86838107638889,225.76920572916666
66959,163.06434461805554,150.46213107638889
66960,231.28396267361111,225.46115451388889
66961,205.54427083333334,191.42165798611111
66962,121.39691840277777,144.62000868055554
66963,165.21896701388889,189.10970052083334
66964,180.48817274305554,152.96256510416666
66965,187.4716796875,180.12717013888889
66966,181.06901041666666,193.13975694444446
66967,181.44498697916666,193.02398003472223
66968,172.60243055555554,138.66091579861111
66969,149.31174045138889,136.82703993055554
66970,153.90299479166666,179.451171875
66971,168.95713975694446,163.51714409722223
66972,204.41851128472223,211.2841796875
66973,193.4375,204.13324652777777
66974,110.12543402777777,142.79014756944446
66975,151.19118923611111,172.69314236111111
66976,195.38932291666666,170.45930989583334
66977,155.84342447916666,175.46256510416666
66978,108.10199652777777,99.86631944444444
66979,199.80501302083334,182.52842881944446
66980,183.81011284722223,154.24826388888889
66981,209.91688368055554,209.68999565972223
66982,218.78233506944446,210.04177517361111
66983,176.08463541666666,161.20442708333334
66984,155.40505642361111,170.3515625
66985,168.38780381944446,155.63997395833334
66986,135.66232638888889,173.73285590277777
66987,175.19694010416666,193.01996527777777
66988,179.11534288194446,161.27571614583334
66989,139.34114583333334,168.04144965277777
66990,205.18305121527777,212.43446180555554
66991,126.34385850694444,118.93023003472223
66992,134.18294270833334,173.25444878472223
66993,210.53352864583334,185.04112413194446
66994,200.77398003472223,200.09418402777777
66995,206.87055121527777,195.66623263888889
66996,225.19021267361111,213.3466796875
66997,168.24674479166666,153.26453993055554
66998,209.18565538194446,195.35926649305554
66999,213.22927517361111,193.06944444444446
67000,160.30859375,141.48090277777777
67001,182.17523871527777,188.91059027777777
67002,211.78917100694446,201.51681857638889
67003,161.98101128472223,184.4833984375
67004,159.51030815972223,182.30078125
67005,120.85536024305556,160.73177083333334
67006,186.14463975694446,170.92230902777777
67007,167.24934895833334,152.74370659722223
67008,159.75271267361111,185.0185546875
67009,205.40559895833334,190.50564236111111
67010,159.86469184027777,177.34798177083334
67011,146.146484375,164.66297743055554
67012,197.25075954861111,186.28016493055554
67013,144.22645399305554,168.58604600694446
67014,182.84678819444446,167.63953993055554
67015,154.44466145833334,150.16178385416666
67016,119.48795572916667,151.32411024305554
67017,138.17263454861111,122.60991753472223
67018,133.97265625,162.26009114583334
67019,203.23036024305554,187.79448784722223
67020,205.68294270833334,188.74262152777777
67021,231.00260416666666,224.58951822916666
67022,148.79611545138889,172.54817708333334
67023,117.97894965277777,158.7109375
67024,165.99717881944446,183.71397569444446
67025,149.37825520833334,171.47536892361111
67026,154.76291232638889,181.021484375
67027,157.82465277777777,144.60047743055554
67028,121.25846354166667,164.56911892361111
67029,166.91536458333334,184.21365017361111
67030,211.29242621527777,195.01334635416666
67031,175.19759114583334,160.29166666666666
67032,207.34526909722223,189.68522135416666
67033,209.81499565972223,196.76291232638889
67034,136.46723090277777,129.59592013888889
67035,185.96072048611111,201.64583333333334
67036,177.86599392361111,193.75401475694446
67037,139.96799045138889,177.17708333333334
67038,206.35687934027777,188.68934461805554
67039,178.77669270833334,157.72265625
67040,208.65494791666666,194.24750434027777
67041,197.60221354166666,169.70909288194446
67042,174.39995659722223,193.39735243055554
67043,206.10112847222223,187.29264322916666
67044,216.84342447916666,219.63422309027777
67045,164.04307725694446,179.26475694444446
67046,145.1884765625,128.81119791666666
67047,189.15700954861111,205.03396267361111
67048,216.30490451388889,219.1396484375
67049,202.35980902777777,185.29481336805554
67050,184.29871961805554,192.90885416666666
67051,182.44259982638889,188.32747395833334
67052,146.85687934027777,171.86794704861111
67053,176.74717881944446,192.00640190972223
67054,185.6591796875,197.3349609375
67055,201.435546875,174.30555555555554
67056,177.32009548611111,161.2421875
67057,160.60438368055554,183.10481770833334
67058,178.05436197916666,170.50184461805554
67059,198.82302517361111,191.76898871527777
67060,138.83626302083334,148.07736545138889
67061,154.8662109375,180.93337673611111
67062,210.39756944444446,200.87673611111111
67063,187.28125,177.3330078125
67064,166.99641927083334,183.25759548611111
67065,200.85774739583334,187.85557725694446
67066,203.59190538194446,205.75206163194446
67067,165.98643663194446,141.00922309027777
67068,183.62369791666666,173.18467881944446
67069,153.31065538194446,171.84635416666666
67070,189.00303819444446,204.33333333333334
67071,164.54763454861111,185.70757378472223
67072,187.66807725694446,199.73383246527777
67073,176.02528211805554,163.04763454861111
67074,153.39594184027777,145.85460069444446
67075,147.63704427083334,135.42860243055554
67076,158.11263020833334,175.96940104166666
67077,159.765625,182.01725260416666
67078,200.6201171875,174.73328993055554
67079,188.04231770833334,170.6396484375
67080,171.66438802083334,137.37055121527777
67081,175.11697048611111,185.34776475694446
67082,201.32194010416666,210.62782118055554
67083,191.11512586805554,173.423828125
67084,186.62098524305554,188.95138888888889
67085,194.74338107638889,209.05327690972223
67086,207.07291666666666,184.8623046875
67087,191.80512152777777,173.22352430555554
67088,150.59407552083334,126.599609375
67089,197.33745659722223,206.22905815972223
67090,143.53331163194446,127.98665364583333
67091,175.28179253472223,178.9775390625
67092,161.92838541666666,179.51193576388889
67093,145.94932725694446,172.25640190972223
67094,186.76193576388889,158.74945746527777
67095,159.92296006944446,182.32259114583334
67096,141.904296875,166.68478732638889
67097,161.80989583333334,179.1884765625
67098,214.65711805555554,189.96180555555554
67099,161.4384765625,180.77007378472223
67100,165.95692274305554,181.74555121527777
67101,182.21603732638889,168.92805989583334
67102,143.25575086805554,171.11436631944446
67103,164.99457465277777,140.57573784722223
67104,196.08713107638889,183.90440538194446
67105,205.04090711805554,188.45475260416666
67106,177.89322916666666,169.07421875
67107,162.07779947916666,151.47547743055554
67108,208.19900173611111,213.50835503472223
67109,140.369140625,162.49869791666666
67110,123.77039930555556,164.31781684027777
67111,189.46994357638889,152.33246527777777
67112,194.81206597222223,176.67111545138889
67113,156.93142361111111,181.14930555555554
67114,192.12163628472223,198.07899305555554
67115,185.87391493055554,193.99457465277777
67116,194.32443576388889,172.14398871527777
67117,144.63292100694446,155.06184895833334
67118,176.79134114583334,146.93250868055554
67119,200.06336805555554,184.96733940972223
67120,159.16200086805554,181.65787760416666
67121,168.1328125,158.51812065972223
67122,170.40538194444446,159.87749565972223
67123,169.70106336805554,187.85970052083334
67124,177.56575520833334,184.11165364583334
67125,188.70052083333334,164.32465277777777
67126,148.80555555555554,139.05891927083334
67127,180.47157118055554,168.77408854166666
67128,138.89583333333334,175.09212239583334
67129,159.64474826388889,144.869140625
67130,148.64312065972223,174.13433159722223
67131,155.33626302083334,178.12608506944446
67132,173.4873046875,163.2333984375
67133,159.27734375,179.68532986111111
67134,209.92719184027777,192.80989583333334
67135,206.9990234375,189.17209201388889
67136,180.19552951388889,189.00520833333334
67137,145.72623697916666,167.63042534722223
67138,193.12879774305554,203.28656684027777
67139,155.19118923611111,174.01139322916666
67140,148.73828125,173.85210503472223
67141,182.77680121527777,172.966796875
67142,171.07063802083334,184.08192274305554
67143,174.21799045138889,185.04340277777777
67144,185.77918836805554,198.76616753472223
67145,225.36827256944446,212.71766493055554
67146,206.49468315972223,195.37836371527777
67147,138.04123263888889,168.90549045138889
67148,200.78765190972223,181.64214409722223
67149,150.35546875,140.25933159722223
67150,161.91547309027777,146.52322048611111
67151,199.45735677083334,180.66742621527777
67152,162.62337239583334,180.66905381944446
67153,162.443359375,183.53841145833334
67154,160.82085503472223,182.87575954861111
67155,108.34494357638889,103.70833333333333
67156,215.98611111111111,199.92296006944446
67157,195.52126736111111,181.69162326388889
67158,185.10731336805554,174.65082465277777
67159,198.70583767361111,175.76801215277777
67160,156.80219184027777,171.26030815972223
67161,165.62358940972223,139.98697916666666
67162,197.81694878472223,185.82790798611111
67163,152.48480902777777,138.38552517361111
67164,177.04036458333334,195.93023003472223
67165,161.64865451388889,150.77115885416666
67166,150.24240451388889,172.490234375
67167,192.10915798611111,165.48187934027777
67168,185.47287326388889,192.58506944444446
67169,218.47591145833334,220.33669704861111
67170,151.11870659722223,174.50531684027777
67171,169.81130642361111,156.96625434027777
67172,168.9853515625,165.1552734375
67173,151.16753472222223,176.10872395833334
67174,154.20334201388889,131.43315972222223
67175,207.45431857638889,192.0888671875
67176,201.69173177083334,187.42003038194446
67177,220.59396701388889,205.81467013888889
67178,171.49924045138889,188.41872829861111
67179,176.88194444444446,146.99424913194446
67180,182.51009114583334,171.82682291666666
67181,196.03548177083334,201.64605034722223
67182,178.18359375,197.85394965277777
67183,101.99142795138889,93.91861979166667
67184,136.06108940972223,167.36360677083334
67185,139.44075520833334,174.7744140625
67186,160.82736545138889,177.39615885416666
67187,162.30110677083334,153.29937065972223
67188,225.73893229166666,215.61241319444446
67189,214.36642795138889,196.41981336805554
67190,209.16829427083334,185.26779513888889
67191,153.83615451388889,123.64301215277777
67192,148.98546006944446,180.12228732638889
67193,206.76443142361111,195.55501302083334
67194,198.11360677083334,210.16742621527777
67195,193.19162326388889,199.61697048611111
67196,180.3759765625,168.6767578125
67197,154.97862413194446,149.833984375
67198,197.49848090277777,181.00271267361111
67199,159.65071614583334,153.0078125
67200,229.13617621527777,221.91883680555554
67201,146.1142578125,170.52712673611111
67202,168.0078125,186.59288194444446
67203,139.66460503472223,128.14518229166666
67204,197.03005642361111,204.57823350694446
67205,179.47406684027777,193.09581163194446
67206,218.76595052083334,222.03331163194446
67207,188.2939453125,172.04134114583334
67208,166.94704861111111,184.3369140625
67209,183.31043836805554,168.25379774305554
67210,188.87141927083334,170.18674045138889
67211,161.02137586805554,183.70301649305554
67212,196.79893663194446,185.80815972222223
67213,125.1923828125,161.28993055555554
67214,162.34928385416666,182.64051649305554
67215,216.37771267361111,210.72797309027777
67216,168.87239583333334,185.32649739583334
67217,165.31456163194446,185.41710069444446
67218,235.03298611111111,227.28005642361111
67219,168.12977430555554,157.08734809027777
67220,230.05154079861111,222.37478298611111
67221,146.67795138888889,171.03917100694446
67222,218.423828125,202.46538628472223
67223,215.5947265625,200.77018229166666
67224,156.58474392361111,139.20301649305554
67225,171.99815538194446,158.01942274305554
67226,177.21625434027777,166.23296440972223
67227,190.61566840277777,197.51812065972223
67228,186.876953125,162.07074652777777
67229,181.27061631944446,182.27777777777777
67230,200.4013671875,189.58832465277777
67231,162.23177083333334,183.84483506944446
67232,186.60232204861111,174.87478298611111
67233,164.02615017361111,153.17632378472223
67234,234.2861328125,228.93315972222223
67235,226.88823784722223,216.44835069444446
67236,183.04709201388889,165.74924045138889
67237,148.56108940972223,136.49576822916666
